T2,PZU,124457,20170920,1867,46.41,20.00,47.34,46.26,426061.00,19886145.59,47.10,124457,gpw,1867
T2,PZU,124503,20170920,1868,46.42,25.00,47.34,46.26,426086.00,19887306.09,47.10,124503,gpw,1868
T2,PZU,124508,20170920,1869,46.42,15.00,47.34,46.26,426101.00,19888002.39,47.10,124508,gpw,1869
T2,PZU,124513,20170920,1870,46.42,20.00,47.34,46.26,426121.00,19888930.79,47.10,124513,gpw,1870
T2,PZU,124517,20170920,1871,46.42,20.00,47.34,46.26,426141.00,19889859.19,47.10,124517,gpw,1871
T2,PZU,124523,20170920,1872,46.42,25.00,47.34,46.26,426166.00,19891019.69,47.10,124523,gpw,1872
T2,PZU,124526,20170920,1873,46.44,157.00,47.34,46.26,426323.00,19898310.77,47.10,124526,gpw,1873
T2,PZU,124529,20170920,1874,46.43,30.00,47.34,46.26,426353.00,19899703.67,47.10,124529,gpw,1874
T2,PZU,124531,20170920,1875,46.44,602.00,47.34,46.26,426955.00,19927660.55,47.10,124531,gpw,1875
T2,PZU,124531,20170920,1876,46.44,40.00,47.34,46.26,426995.00,19929518.15,47.10,124531,gpw,1876
T2,PZU,124531,20170920,1877,46.45,208.00,47.34,46.26,427203.00,19939179.75,47.10,124531,gpw,1877
T2,PZU,124531,20170920,1878,46.44,719.00,47.34,46.26,427922.00,19972570.11,47.10,124531,gpw,1878
T2,PZU,124542,20170920,1879,46.45,291.00,47.34,46.26,428213.00,19986087.06,47.10,124542,gpw,1879
T2,PZU,124551,20170920,1880,46.42,35.00,47.34,46.26,428248.00,19987711.76,47.10,124551,gpw,1880
T2,PZU,124601,20170920,1881,46.43,40.00,47.34,46.26,428288.00,19989568.96,47.10,124601,gpw,1881
T2,PZU,124609,20170920,1882,46.43,30.00,47.34,46.26,428318.00,19990961.86,47.10,124609,gpw,1882
T2,PZU,124615,20170920,1883,46.43,25.00,47.34,46.26,428343.00,19992122.61,47.10,124615,gpw,1883
T2,PZU,124621,20170920,1884,46.43,5.00,47.34,46.26,428348.00,19992354.76,47.10,124621,gpw,1884
T2,PZU,124621,20170920,1885,46.43,15.00,47.34,46.26,428363.00,19993051.21,47.10,124621,gpw,1885
T2,PZU,124629,20170920,1886,46.43,40.00,47.34,46.26,428403.00,19994908.41,47.10,124629,gpw,1886
T2,PZU,124634,20170920,1887,46.45,148.00,47.34,46.26,428551.00,20001783.01,47.10,124634,gpw,1887
T2,PZU,124638,20170920,1888,46.43,35.00,47.34,46.26,428586.00,20003408.06,47.10,124638,gpw,1888
T2,PZU,124646,20170920,1889,46.44,35.00,47.34,46.26,428621.00,20005033.46,47.10,124646,gpw,1889
T2,PZU,124646,20170920,1890,46.45,1126.00,47.34,46.26,429747.00,20057336.16,47.10,124646,gpw,1890
T2,PZU,124646,20170920,1891,46.45,680.00,47.34,46.26,430427.00,20088922.16,47.10,124646,gpw,1891
T2,PZU,124646,20170920,1892,46.43,25.00,47.34,46.26,430452.00,20090082.91,47.10,124646,gpw,1892
T2,PZU,124646,20170920,1893,46.46,844.00,47.34,46.26,431296.00,20129295.15,47.10,124646,gpw,1893
T2,PZU,124652,20170920,1894,46.50,155.00,47.34,46.26,431451.00,20136502.65,47.10,124652,gpw,1894
T2,PZU,124701,20170920,1895,46.44,40.00,47.34,46.26,431491.00,20138360.25,47.10,124701,gpw,1895
T2,PZU,124706,20170920,1896,46.50,39.00,47.34,46.26,431530.00,20140173.75,47.10,124706,gpw,1896
T2,PZU,124706,20170920,1897,46.50,175.00,47.34,46.26,431705.00,20148311.25,47.10,124706,gpw,1897
T2,PZU,124710,20170920,1898,46.49,40.00,47.34,46.26,431745.00,20150170.85,47.10,124710,gpw,1898
T2,PZU,124710,20170920,1899,46.44,15.00,47.34,46.26,431760.00,20150867.45,47.10,124710,gpw,1899
T2,PZU,124718,20170920,1900,46.44,20.00,47.34,46.26,431780.00,20151796.25,47.10,124718,gpw,1900
T2,PZU,124725,20170920,1901,46.48,40.00,47.34,46.26,431820.00,20153655.45,47.10,124725,gpw,1901
T2,PZU,124726,20170920,1902,46.49,10.00,47.34,46.26,431830.00,20154120.35,47.10,124726,gpw,1902
T2,PZU,124726,20170920,1903,46.50,148.00,47.34,46.26,431978.00,20161002.35,47.10,124726,gpw,1903
T2,PZU,124735,20170920,1904,46.47,35.00,47.34,46.26,432013.00,20162628.80,47.10,124735,gpw,1904
T2,PZU,124741,20170920,1905,46.47,15.00,47.34,46.26,432028.00,20163325.85,47.10,124741,gpw,1905
T2,PZU,124742,20170920,1906,46.50,170.00,47.34,46.26,432198.00,20171230.85,47.10,124742,gpw,1906
T2,PZU,124742,20170920,1907,46.50,130.00,47.34,46.26,432328.00,20177275.85,47.10,124742,gpw,1907
T2,PZU,124745,20170920,1908,46.47,15.00,47.34,46.26,432343.00,20177972.90,47.10,124745,gpw,1908
T2,PZU,124751,20170920,1909,46.50,164.00,47.34,46.26,432507.00,20185598.90,47.10,124751,gpw,1909
T2,PZU,124751,20170920,1910,46.49,35.00,47.34,46.26,432542.00,20187226.05,47.10,124751,gpw,1910
T2,PZU,124751,20170920,1911,46.47,35.00,47.34,46.26,432577.00,20188852.50,47.10,124751,gpw,1911
T2,PZU,124753,20170920,1912,46.50,287.00,47.34,46.26,432864.00,20202198.00,47.10,124753,gpw,1912
T2,PZU,124803,20170920,1913,46.47,5.00,47.34,46.26,432869.00,20202430.35,47.10,124803,gpw,1913
T2,PZU,124803,20170920,1914,46.50,345.00,47.34,46.26,433214.00,20218472.85,47.10,124803,gpw,1914
T2,PZU,124803,20170920,1915,46.50,155.00,47.34,46.26,433369.00,20225680.35,47.10,124803,gpw,1915
T2,PZU,124811,20170920,1916,46.47,30.00,47.34,46.26,433399.00,20227074.45,47.10,124811,gpw,1916
T2,PZU,124815,20170920,1917,46.47,20.00,47.34,46.26,433419.00,20228003.85,47.10,124815,gpw,1917
T2,PZU,124824,20170920,1918,46.47,5.00,47.34,46.26,433424.00,20228236.20,47.10,124824,gpw,1918
T2,PZU,124824,20170920,1919,46.47,35.00,47.34,46.26,433459.00,20229862.65,47.10,124824,gpw,1919
T2,PZU,124832,20170920,1920,46.48,35.00,47.34,46.26,433494.00,20231489.45,47.10,124832,gpw,1920
T2,PZU,124832,20170920,1921,46.48,321.00,47.34,46.26,433815.00,20246409.53,47.10,124832,gpw,1921
T2,PZU,124832,20170920,1922,46.47,25.00,47.34,46.26,433840.00,20247571.28,47.10,124832,gpw,1922
T2,PZU,124832,20170920,1923,46.48,44.00,47.34,46.26,433884.00,20249616.40,47.10,124832,gpw,1923
T2,PZU,124836,20170920,1924,46.47,105.00,47.34,46.26,433989.00,20254495.75,47.10,124836,gpw,1924
T2,PZU,124846,20170920,1925,46.48,40.00,47.34,46.26,434029.00,20256354.95,47.10,124846,gpw,1925
T2,PZU,124846,20170920,1926,46.49,692.00,47.34,46.26,434721.00,20288526.03,47.10,124846,gpw,1926
T2,PZU,124846,20170920,1927,46.49,268.00,47.34,46.26,434989.00,20300985.35,47.10,124846,gpw,1927
T2,PZU,124846,20170920,1928,46.47,40.00,47.34,46.26,435029.00,20302844.15,47.10,124846,gpw,1928
T2,PZU,124846,20170920,1929,46.49,478.00,47.34,46.26,435507.00,20325066.37,47.10,124846,gpw,1929
T2,PZU,124856,20170920,1930,46.50,108.00,47.34,46.26,435615.00,20330088.37,47.10,124856,gpw,1930
T2,PZU,124856,20170920,1931,46.50,40.00,47.34,46.26,435655.00,20331948.37,47.10,124856,gpw,1931
T2,PZU,124856,20170920,1932,46.50,641.00,47.34,46.26,436296.00,20361754.87,47.10,124856,gpw,1932
T2,PZU,124856,20170920,1933,46.50,232.00,47.34,46.26,436528.00,20372542.87,47.10,124856,gpw,1933
T2,PZU,124903,20170920,1934,46.51,300.00,47.34,46.26,436828.00,20386495.87,47.10,124903,gpw,1934
T2,PZU,124907,20170920,1935,46.50,35.00,47.34,46.26,436863.00,20388123.37,47.10,124907,gpw,1935
T2,PZU,124911,20170920,1936,46.57,288.00,47.34,46.26,437151.00,20401535.53,47.10,124911,gpw,1936
T2,PZU,124912,20170920,1937,46.53,165.00,47.34,46.26,437316.00,20409212.98,47.10,124912,gpw,1937
T2,PZU,124917,20170920,1938,46.53,15.00,47.34,46.26,437331.00,20409910.93,47.10,124917,gpw,1938
T2,PZU,124921,20170920,1939,46.50,30.00,47.34,46.26,437361.00,20411305.93,47.10,124921,gpw,1939
T2,PZU,124923,20170920,1940,46.49,25.00,47.34,46.26,437386.00,20412468.18,47.10,124923,gpw,1940
T2,PZU,124924,20170920,1941,46.49,879.00,47.34,46.26,438265.00,20453332.89,47.10,124924,gpw,1941
T2,PZU,124924,20170920,1942,46.49,477.00,47.34,46.26,438742.00,20475508.62,47.10,124924,gpw,1942
T2,PZU,124924,20170920,1943,46.49,153.00,47.34,46.26,438895.00,20482621.59,47.10,124924,gpw,1943
T2,PZU,124926,20170920,1944,46.46,15.00,47.34,46.26,438910.00,20483318.49,47.10,124926,gpw,1944
T2,PZU,124933,20170920,1945,46.46,30.00,47.34,46.26,438940.00,20484712.29,47.10,124933,gpw,1945
T2,PZU,124941,20170920,1946,46.46,30.00,47.34,46.26,438970.00,20486106.09,47.10,124941,gpw,1946
T2,PZU,124951,20170920,1947,46.46,25.00,47.34,46.26,438995.00,20487267.59,47.10,124951,gpw,1947
T2,PZU,124951,20170920,1948,46.46,20.00,47.34,46.26,439015.00,20488196.79,47.10,124951,gpw,1948
T2,PZU,125000,20170920,1949,46.46,30.00,47.34,46.26,439045.00,20489590.59,47.10,125000,gpw,1949
T2,PZU,125003,20170920,1950,46.46,15.00,47.34,46.26,439060.00,20490287.49,47.10,125003,gpw,1950
T2,PZU,125005,20170920,1951,46.51,148.00,47.34,46.26,439208.00,20497170.97,47.10,125005,gpw,1951
T2,PZU,125009,20170920,1952,46.46,20.00,47.34,46.26,439228.00,20498100.17,47.10,125009,gpw,1952
T2,PZU,125019,20170920,1953,46.46,45.00,47.34,46.26,439273.00,20500190.87,47.10,125019,gpw,1953
T2,PZU,125029,20170920,1954,46.46,15.00,47.34,46.26,439288.00,20500887.77,47.10,125029,gpw,1954
T2,PZU,125032,20170920,1955,46.51,45.00,47.34,46.26,439333.00,20502980.72,47.10,125032,gpw,1955
T2,PZU,125032,20170920,1956,46.46,20.00,47.34,46.26,439353.00,20503909.92,47.10,125032,gpw,1956
T2,PZU,125035,20170920,1957,46.52,243.00,47.34,46.26,439596.00,20515214.28,47.10,125035,gpw,1957
T2,PZU,125035,20170920,1958,46.52,202.00,47.34,46.26,439798.00,20524611.32,47.10,125035,gpw,1958
T2,PZU,125035,20170920,1959,46.52,55.00,47.34,46.26,439853.00,20527169.92,47.10,125035,gpw,1959
T2,PZU,125038,20170920,1960,46.52,293.00,47.34,46.26,440146.00,20540800.28,47.10,125038,gpw,1960
T2,PZU,125047,20170920,1961,46.47,40.00,47.34,46.26,440186.00,20542659.08,47.10,125047,gpw,1961
T2,PZU,125055,20170920,1962,46.47,35.00,47.34,46.26,440221.00,20544285.53,47.10,125055,gpw,1962
T2,PZU,125103,20170920,1963,46.47,30.00,47.34,46.26,440251.00,20545679.63,47.10,125103,gpw,1963
T2,PZU,125105,20170920,1964,46.47,138.00,47.34,46.26,440389.00,20552092.49,47.10,125105,gpw,1964
T2,PZU,125105,20170920,1965,46.47,362.00,47.34,46.26,440751.00,20568914.63,47.10,125105,gpw,1965
T2,PZU,125109,20170920,1966,46.47,20.00,47.34,46.26,440771.00,20569844.03,47.10,125109,gpw,1966
T2,PZU,125113,20170920,1967,46.47,20.00,47.34,46.26,440791.00,20570773.43,47.10,125113,gpw,1967
T2,PZU,125123,20170920,1968,46.47,45.00,47.34,46.26,440836.00,20572864.58,47.10,125123,gpw,1968
T2,PZU,125131,20170920,1969,46.47,429.00,47.34,46.26,441265.00,20592800.21,47.10,125131,gpw,1969
T2,PZU,125131,20170920,1970,46.47,441.00,47.34,46.26,441706.00,20613293.48,47.10,125131,gpw,1970
T2,PZU,125131,20170920,1971,46.47,320.00,47.34,46.26,442026.00,20628163.88,47.10,125131,gpw,1971
T2,PZU,125131,20170920,1972,46.45,195.00,47.34,46.26,442221.00,20637221.63,47.10,125131,gpw,1972
T2,PZU,125135,20170920,1973,46.45,40.00,47.34,46.26,442261.00,20639079.63,47.10,125135,gpw,1973
T2,PZU,125139,20170920,1974,46.45,20.00,47.34,46.26,442281.00,20640008.63,47.10,125139,gpw,1974
T2,PZU,125143,20170920,1975,46.45,245.00,47.34,46.26,442526.00,20651388.88,47.10,125143,gpw,1975
T2,PZU,125143,20170920,1976,46.43,307.00,47.34,46.26,442833.00,20665642.89,47.10,125143,gpw,1976
T2,PZU,125143,20170920,1977,46.41,327.00,47.34,46.26,443160.00,20680818.96,47.10,125143,gpw,1977
T2,PZU,125147,20170920,1978,46.41,35.00,47.34,46.26,443195.00,20682443.31,47.10,125147,gpw,1978
T2,PZU,125157,20170920,1979,46.41,40.00,47.34,46.26,443235.00,20684299.71,47.10,125157,gpw,1979
T2,PZU,125205,20170920,1980,46.41,35.00,47.34,46.26,443270.00,20685924.06,47.10,125205,gpw,1980
T2,PZU,125213,20170920,1981,46.41,35.00,47.34,46.26,443305.00,20687548.41,47.10,125213,gpw,1981
