T2,PZU,090000,20170911,1,48.10,2.00,48.10,48.10,2.00,96.20,0.00,090000,gpw,1
T2,PZU,090000,20170911,2,48.10,13.00,48.10,48.10,15.00,721.50,48.10,090000,gpw,2
T2,PZU,090000,20170911,3,48.10,2.00,48.10,48.10,17.00,817.70,48.10,090000,gpw,3
T2,PZU,090000,20170911,4,48.10,33.00,48.10,48.10,50.00,2405.00,48.10,090000,gpw,4
T2,PZU,090000,20170911,5,48.10,8.00,48.10,48.10,58.00,2789.80,48.10,090000,gpw,5
T2,PZU,090000,20170911,6,48.10,392.00,48.10,48.10,450.00,21645.00,48.10,090000,gpw,6
T2,PZU,090000,20170911,7,48.10,21.00,48.10,48.10,471.00,22655.10,48.10,090000,gpw,7
T2,PZU,090000,20170911,8,48.10,146.00,48.10,48.10,617.00,29677.70,48.10,090000,gpw,8
T2,PZU,090000,20170911,9,48.10,38.00,48.10,48.10,655.00,31505.50,48.10,090000,gpw,9
T2,PZU,090000,20170911,10,48.10,130.00,48.10,48.10,785.00,37758.50,48.10,090000,gpw,10
T2,PZU,090000,20170911,11,48.10,21.00,48.10,48.10,806.00,38768.60,48.10,090000,gpw,11
T2,PZU,090000,20170911,12,48.10,476.00,48.10,48.10,1282.00,61664.20,48.10,090000,gpw,12
T2,PZU,090000,20170911,13,48.10,430.00,48.10,48.10,1712.00,82347.20,48.10,090000,gpw,13
T2,PZU,090000,20170911,14,48.10,346.00,48.10,48.10,2058.00,98989.80,48.10,090000,gpw,14
T2,PZU,090000,20170911,15,48.10,105.00,48.10,48.10,2163.00,104040.30,48.10,090000,gpw,15
T2,PZU,090000,20170911,16,48.10,8.00,48.10,48.10,2171.00,104425.10,48.10,090000,gpw,16
T2,PZU,090000,20170911,17,48.10,30.00,48.10,48.10,2201.00,105868.10,48.10,090000,gpw,17
T2,PZU,090000,20170911,18,48.10,157.00,48.10,48.10,2358.00,113419.80,48.10,090000,gpw,18
T2,PZU,090000,20170911,19,48.10,2.00,48.10,48.10,2360.00,113516.00,48.10,090000,gpw,19
T2,PZU,090000,20170911,20,48.10,2.00,48.10,48.10,2362.00,113612.20,48.10,090000,gpw,20
T2,PZU,090000,20170911,21,48.10,289.00,48.10,48.10,2651.00,127513.10,48.10,090000,gpw,21
T2,PZU,090000,20170911,22,48.10,42.00,48.10,48.10,2693.00,129533.30,48.10,090000,gpw,22
T2,PZU,090000,20170911,23,48.10,90.00,48.10,48.10,2783.00,133862.30,48.10,090000,gpw,23
T2,PZU,090000,20170911,24,48.10,47.00,48.10,48.10,2830.00,136123.00,48.10,090000,gpw,24
T2,PZU,090000,20170911,25,48.10,100.00,48.10,48.10,2930.00,140933.00,48.10,090000,gpw,25
T2,PZU,090000,20170911,26,48.10,305.00,48.10,48.10,3235.00,155603.50,48.10,090000,gpw,26
T2,PZU,090000,20170911,27,48.10,159.00,48.10,48.10,3394.00,163251.40,48.10,090000,gpw,27
T2,PZU,090000,20170911,28,48.10,61.00,48.10,48.10,3455.00,166185.50,48.10,090000,gpw,28
T2,PZU,090000,20170911,29,48.10,64.00,48.10,48.10,3519.00,169263.90,48.10,090000,gpw,29
T2,PZU,090000,20170911,30,48.10,32.00,48.10,48.10,3551.00,170803.10,48.10,090000,gpw,30
T2,PZU,090000,20170911,31,48.10,161.00,48.10,48.10,3712.00,178547.20,48.10,090000,gpw,31
