T2,PZU,124023,20170925,710,47.95,100.00,48.24,47.80,206813.00,9928770.24,48.04,124023,gpw,710
T2,PZU,124023,20170925,711,47.95,401.00,48.24,47.80,207214.00,9947998.19,48.04,124023,gpw,711
T2,PZU,124023,20170925,712,47.95,102.00,48.24,47.80,207316.00,9952889.09,48.04,124023,gpw,712
T2,PZU,124102,20170925,713,47.95,100.00,48.24,47.80,207416.00,9957684.09,48.04,124102,gpw,713
T2,PZU,124102,20170925,714,47.95,100.00,48.24,47.80,207516.00,9962479.09,48.04,124102,gpw,714
T2,PZU,124211,20170925,715,47.95,242.00,48.24,47.80,207758.00,9974082.99,48.04,124211,gpw,715
T2,PZU,124211,20170925,716,47.95,637.00,48.24,47.80,208395.00,10004627.14,48.04,124211,gpw,716
T2,PZU,124242,20170925,717,47.95,558.00,48.24,47.80,208953.00,10031383.24,48.04,124242,gpw,717
T2,PZU,124250,20170925,718,47.95,85.00,48.24,47.80,209038.00,10035458.99,48.04,124250,gpw,718
T2,PZU,124254,20170925,719,47.93,200.00,48.24,47.80,209238.00,10045044.99,48.04,124254,gpw,719
T2,PZU,124546,20170925,720,47.92,300.00,48.24,47.80,209538.00,10059420.99,48.04,124546,gpw,720
T2,PZU,124622,20170925,721,47.95,15.00,48.24,47.80,209553.00,10060140.24,48.04,124622,gpw,721
T2,PZU,124622,20170925,722,47.95,813.00,48.24,47.80,210366.00,10099123.59,48.04,124622,gpw,722
T2,PZU,124622,20170925,723,47.95,51.00,48.24,47.80,210417.00,10101569.04,48.04,124622,gpw,723
T2,PZU,124715,20170925,724,47.95,51.00,48.24,47.80,210468.00,10104014.49,48.04,124715,gpw,724
T2,PZU,124715,20170925,725,47.95,190.00,48.24,47.80,210658.00,10113124.99,48.04,124715,gpw,725
T2,PZU,124715,20170925,726,47.95,673.00,48.24,47.80,211331.00,10145395.34,48.04,124715,gpw,726
T2,PZU,124715,20170925,727,47.95,86.00,48.24,47.80,211417.00,10149519.04,48.04,124715,gpw,727
T2,PZU,124837,20170925,728,47.92,200.00,48.24,47.80,211617.00,10159103.04,48.04,124837,gpw,728
T2,PZU,124837,20170925,729,47.92,100.00,48.24,47.80,211717.00,10163895.04,48.04,124837,gpw,729
T2,PZU,124920,20170925,730,47.94,243.00,48.24,47.80,211960.00,10175544.46,48.04,124920,gpw,730
T2,PZU,124920,20170925,731,47.94,51.00,48.24,47.80,212011.00,10177989.40,48.04,124920,gpw,731
T2,PZU,124920,20170925,732,47.95,30.00,48.24,47.80,212041.00,10179427.90,48.04,124920,gpw,732
T2,PZU,124920,20170925,733,47.95,231.00,48.24,47.80,212272.00,10190504.35,48.04,124920,gpw,733
T2,PZU,124920,20170925,734,47.95,324.00,48.24,47.80,212596.00,10206040.15,48.04,124920,gpw,734
T2,PZU,124921,20170925,735,47.95,293.00,48.24,47.80,212889.00,10220089.50,48.04,124921,gpw,735
T2,PZU,124948,20170925,736,47.95,100.00,48.24,47.80,212989.00,10224884.50,48.04,124948,gpw,736
T2,PZU,124949,20170925,737,47.95,166.00,48.24,47.80,213155.00,10232844.20,48.04,124949,gpw,737
T2,PZU,124949,20170925,738,47.95,413.00,48.24,47.80,213568.00,10252647.55,48.04,124949,gpw,738
T2,PZU,125122,20170925,739,47.96,302.00,48.24,47.80,213870.00,10267131.47,48.04,125122,gpw,739
